,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,WindDir {deg},,,,,,,
ETRN,DNI,DHI,Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Dry-Bulb,Dew-Point,Relative Humidity {%},wspd,,,,,,,,,Wind Direction {deg},,,,,,,
0,0,0,999900,999900,10.6,1.1,52,1,,,,,,,,,338,,,,,,,
0,0,0,999900,999900,10.6,1.1,52,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,9.4,2.2,61,2.6,,,,,,,,,135,,,,,,,
0,0,0,999900,999900,8.9,1.7,61,3.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,8.9,0.6,56,2.6,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,8.3,0.6,58,5.7,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,7.8,0,58,5.1,,,,,,,,,45,,,,,,,
0,0,58,999900,999900,7.8,0.6,60,4.6,,,,,,,,,45,,,,,,,
687,610,153,999900,999900,11.1,0,46,5.1,,,,,,,,,90,,,,,,,
842,820,155,999900,999900,13.3,-0.6,38,3.1,,,,,,,,,90,,,,,,,
961,898,129,999900,999900,16.1,0,33,2.6,,,,,,,,,90,,,,,,,
1039,931,90,999900,999900,17.8,1.1,32,1.5,,,,,,,,,180,,,,,,,
1072,954,51,999900,999900,20,0.6,27,1,,,,,,,,,68,,,,,,,
1061,911,23,999900,999900,21.7,1.1,25,3.1,,,,,,,,,158,,,,,,,
1004,817,4,999900,999900,22.8,2.2,26,2.1,,,,,,,,,158,,,,,,,
905,555,21,999900,999900,22.8,2.2,26,1.5,,,,,,,,,203,,,,,,,
767,65,33,999900,999900,22.8,3.3,28,1,,,,,,,,,270,,,,,,,
596,0,0,999900,999900,20.6,4.4,34,1,,,,,,,,,315,,,,,,,
0,0,0,999900,999900,17.8,6.1,46,1.5,,,,,,,,,135,,,,,,,
0,0,0,999900,999900,16.1,6.1,51,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,15,6.1,55,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,13.9,6.1,59,2.6,,,,,,,,,68,,,,,,,
0,0,0,999900,999900,12.8,5.6,62,2.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,11.7,5.6,66,2.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,11.1,5,66,4.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,10,4.4,68,3.1,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,10,4.4,68,5.1,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,10,4.4,68,3.6,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,8.9,3.9,71,3.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,8.3,3.3,71,3.1,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,7.8,3.3,73,5.7,,,,,,,,,45,,,,,,,
0,0,57,999900,999900,7.8,3.3,73,4.6,,,,,,,,,90,,,,,,,
685,690,136,999900,999900,11.7,3.9,59,4.1,,,,,,,,,45,,,,,,,
840,875,133,999900,999900,13.9,4.4,53,3.1,,,,,,,,,68,,,,,,,
959,946,107,999900,999900,16.1,3.9,44,2.1,,,,,,,,,135,,,,,,,
1036,972,73,999900,999900,18.3,3.9,38,1.5,,,,,,,,,225,,,,,,,
1070,953,34,999900,999900,20,3.3,33,1.5,,,,,,,,,45,,,,,,,
1059,938,3,999900,999900,20.6,4.4,34,1,,,,,,,,,180,,,,,,,
1003,857,0,999900,999900,21.7,3.9,31,1,,,,,,,,,45,,,,,,,
904,628,0,999900,999900,21.7,3.9,31,1,,,,,,,,,180,,,,,,,
766,196,10,999900,999900,21.7,3.9,31,1.5,,,,,,,,,225,,,,,,,
595,0,0,999900,999900,20,3.9,35,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,17.8,5,43,2.6,,,,,,,,,113,,,,,,,
0,0,0,999900,999900,16.1,6.1,51,1.5,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,15,6.1,55,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,13.9,6.1,59,2.6,,,,,,,,,113,,,,,,,
0,0,0,999900,999900,13.3,6.1,62,3.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,13.9,6.7,62,3.6,,,,,,,,,68,,,,,,,
0,0,0,999900,999900,13.3,5.6,60,2.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,12.8,5,59,2.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,12.8,5.6,62,2.1,,,,,,,,,113,,,,,,,
0,0,0,999900,999900,11.7,5,63,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,12.2,6.7,69,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,11.1,5.6,69,1.5,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,10.6,5.6,71,2.1,,,,,,,,,113,,,,,,,
0,0,51,999900,999900,9.4,6.1,80,2.1,,,,,,,,,158,,,,,,,
682,752,117,999900,999900,10.6,6.1,74,0,,,,,,,,,0,,,,,,,
837,869,121,999900,999900,13.3,6.7,64,2.1,,,,,,,,,180,,,,,,,
956,921,105,999900,999900,15.6,5.6,51,2.1,,,,,,,,,225,,,,,,,
1034,943,75,999900,999900,18.9,-1.7,24,3.1,,,,,,,,,360,,,,,,,
1068,978,37,999900,999900,22.2,-11.7,8,5.1,,,,,,,,,23,,,,,,,
1057,963,4,999900,999900,22.8,-12.8,7,6.7,,,,,,,,,23,,,,,,,
1001,883,0,999900,999900,22.2,-15,6,7.2,,,,,,,,,360,,,,,,,
902,734,0,999900,999900,22.2,-13.9,7,7.2,,,,,,,,,360,,,,,,,
765,269,0,999900,999900,20.6,-15,7,8.8,,,,,,,,,45,,,,,,,
594,0,0,999900,999900,18.9,-14.4,8,7.7,,,,,,,,,23,,,,,,,
0,0,0,999900,999900,16.7,-14.4,9,5.1,,,,,,,,,23,,,,,,,
0,0,0,999900,999900,15,-14.4,10,5.1,,,,,,,,,23,,,,,,,
0,0,0,999900,999900,14.4,-17.8,8,4.1,,,,,,,,,23,,,,,,,
0,0,0,999900,999900,13.9,-16.1,9,6.7,,,,,,,,,23,,,,,,,
0,0,0,999900,999900,12.8,-16.1,10,4.1,,,,,,,,,23,,,,,,,
0,0,0,999900,999900,10.6,-13.3,15,3.6,,,,,,,,,23,,,,,,,
0,0,0,999900,999900,8.9,-12.2,19,2.1,,,,,,,,,338,,,,,,,
0,0,0,999900,999900,7.8,-11.1,22,2.1,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,7.2,-13.3,19,2.6,,,,,,,,,293,,,,,,,
0,0,0,999900,999900,5,-8.9,33,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,4.4,-8.9,34,2.1,,,,,,,,,225,,,,,,,
0,0,0,999900,999900,4.4,-8.3,36,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,4.4,-10,31,1.5,,,,,,,,,360,,,,,,,
0,0,57,999900,999900,5,-9.4,31,2.1,,,,,,,,,180,,,,,,,
679,608,145,999900,999900,10,-12.2,17,2.6,,,,,,,,,45,,,,,,,
835,832,148,999900,999900,13.3,-13.9,12,6.7,,,,,,,,,45,,,,,,,
954,906,123,999900,999900,15,-13.9,11,6.2,,,,,,,,,45,,,,,,,
1032,943,85,999900,999900,16.1,-14.4,10,6.2,,,,,,,,,45,,,,,,,
1066,949,46,999900,999900,16.7,-15,9,3.6,,,,,,,,,45,,,,,,,
1055,919,16,999900,999900,17.2,-13.3,10,2.1,,,,,,,,,45,,,,,,,
999,837,0,999900,999900,17.2,-15,8,1.5,,,,,,,,,45,,,,,,,
901,644,0,999900,999900,17.2,-15.6,8,0,,,,,,,,,0,,,,,,,
764,164,17,999900,999900,17.2,-15,8,0,,,,,,,,,0,,,,,,,
593,0,0,999900,999900,15.6,-8.9,16,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,13.9,-7.8,20,1,,,,,,,,,338,,,,,,,
0,0,0,999900,999900,11.7,-5,29,1.5,,,,,,,,,203,,,,,,,
0,0,0,999900,999900,11.1,-5,30,2.1,,,,,,,,,360,,,,,,,
0,0,0,999900,999900,8.9,-5,35,1.5,,,,,,,,,293,,,,,,,
0,0,0,999900,999900,9.4,-6.1,31,1.5,,,,,,,,,68,,,,,,,
0,0,0,999900,999900,8.3,-6.1,33,2.6,,,,,,,,,113,,,,,,,
0,0,0,999900,999900,7.2,-5,40,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,6.7,-6.1,37,2.1,,,,,,,,,180,,,,,,,
0,0,0,999900,999900,5.6,-4.4,46,2.1,,,,,,,,,270,,,,,,,
0,0,0,999900,999900,5,-3.9,51,1.5,,,,,,,,,315,,,,,,,
0,0,0,999900,999900,5,-5.6,44,3.1,,,,,,,,,113,,,,,,,
0,0,0,999900,999900,4.4,-5.6,46,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,4.4,-5,48,2.1,,,,,,,,,360,,,,,,,
0,0,54,999900,999900,5.6,-5,44,2.1,,,,,,,,,135,,,,,,,
677,675,137,999900,999900,8.3,-7.2,30,3.6,,,,,,,,,45,,,,,,,
832,863,131,999900,999900,12.2,-7.2,23,2.1,,,,,,,,,45,,,,,,,
951,935,107,999900,999900,17.2,-11.7,11,5.1,,,,,,,,,45,,,,,,,
1030,963,75,999900,999900,18.3,-11.1,11,5.7,,,,,,,,,45,,,,,,,
1064,973,35,999900,999900,19.4,-12.8,9,5.7,,,,,,,,,45,,,,,,,
1053,949,4,999900,999900,20,-10,11,2.6,,,,,,,,,135,,,,,,,
998,878,0,999900,999900,20.6,-9.4,11,5.1,,,,,,,,,45,,,,,,,
900,733,0,999900,999900,20.6,-11.7,9,3.1,,,,,,,,,45,,,,,,,
763,273,0,999900,999900,20.6,-8.3,12,3.6,,,,,,,,,360,,,,,,,
592,0,0,999900,999900,18.3,-7.8,15,1.5,,,,,,,,,248,,,,,,,
0,0,0,999900,999900,15.6,-5.6,22,1.5,,,,,,,,,225,,,,,,,
0,0,0,999900,999900,14.4,-5,24,1.5,,,,,,,,,158,,,,,,,
0,0,0,999900,999900,12.8,-4.4,29,2.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,12.2,-4.4,30,1.5,,,,,,,,,315,,,,,,,
0,0,0,999900,999900,10,-5,33,1,,,,,,,,,180,,,,,,,
0,0,0,999900,999900,9.4,-5,34,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,8.3,-3.9,40,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,7.2,-2.8,48,3.1,,,,,,,,,248,,,,,,,
0,0,0,999900,999900,6.7,-2.8,49,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,6.1,-2.8,51,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,5.6,-2.8,53,1.5,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,5.6,-2.8,53,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,5,-2.8,55,0,,,,,,,,,0,,,,,,,
0,0,51,999900,999900,5.6,-3.3,51,2.1,,,,,,,,,68,,,,,,,
674,608,143,999900,999900,8.9,-5.6,33,1.5,,,,,,,,,180,,,,,,,
830,831,138,999900,999900,12.2,-3.3,33,1.5,,,,,,,,,225,,,,,,,
949,898,117,999900,999900,16.1,-2.8,26,2.1,,,,,,,,,203,,,,,,,
1028,948,81,999900,999900,19.4,-7.2,15,2.1,,,,,,,,,45,,,,,,,
1062,965,41,999900,999900,20.6,-7.2,14,2.6,,,,,,,,,23,,,,,,,
1052,932,10,999900,999900,21.1,-7.2,13,1,,,,,,,,,90,,,,,,,
997,849,0,999900,999900,21.7,-6.7,13,2.1,,,,,,,,,270,,,,,,,
899,666,0,999900,999900,21.7,-4.4,16,1,,,,,,,,,45,,,,,,,
762,222,6,999900,999900,21.7,-4.4,16,2.6,,,,,,,,,270,,,,,,,
592,0,0,999900,999900,18.9,-1.7,24,1.5,,,,,,,,,293,,,,,,,
0,0,0,999900,999900,16.1,-0.6,32,1,,,,,,,,,203,,,,,,,
0,0,0,999900,999900,15.6,-1.1,31,2.1,,,,,,,,,248,,,,,,,
0,0,0,999900,999900,13.3,0,40,0,,,,,,,,,0,,,,,,,
0,0,0,999900,999900,11.7,0,44,1.5,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,10.6,-0.6,46,1.5,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,10,0.6,52,1.5,,,,,,,,,360,,,,,,,
0,0,0,999900,999900,8.3,0.6,58,1.5,,,,,,,,,180,,,,,,,
0,0,0,999900,999900,8.3,0,56,3.6,,,,,,,,,68,,,,,,,
0,0,0,999900,999900,8.3,-0.6,53,4.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,6.7,-2.8,49,3.1,,,,,,,,,68,,,,,,,
0,0,0,999900,999900,6.7,-2.8,49,1.5,,,,,,,,,360,,,,,,,
0,0,0,999900,999900,6.7,-3.9,45,2.6,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,6.1,-3.9,47,3.6,,,,,,,,,45,,,,,,,
0,0,52,999900,999900,6.1,-5,43,2.6,,,,,,,,,45,,,,,,,
671,546,157,999900,999900,8.9,-3.3,41,2.6,,,,,,,,,68,,,,,,,
827,776,163,999900,999900,11.1,-4.4,32,1.5,,,,,,,,,248,,,,,,,
947,847,142,999900,999900,15.6,-2.8,27,2.6,,,,,,,,,270,,,,,,,
1025,893,106,999900,999900,18.3,-2.8,23,2.6,,,,,,,,,225,,,,,,,
1060,909,66,999900,999900,20.6,-3.3,19,2.6,,,,,,,,,225,,,,,,,
1050,891,33,999900,999900,22.2,-5,15,1.5,,,,,,,,,248,,,,,,,
995,779,29,999900,999900,22.8,-2.8,17,3.1,,,,,,,,,203,,,,,,,
898,298,76,999900,999900,23.3,-5,14,2.6,,,,,,,,,293,,,,,,,
761,4,26,999900,999900,21.7,0,24,2.1,,,,,,,,,225,,,,,,,
591,0,0,999900,999900,18.9,0,28,2.1,,,,,,,,,203,,,,,,,
0,0,0,999900,999900,16.1,-0.5,32,2.2,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,15.2,0.5,37,2.2,,,,,,,,,360,,,,,,,
0,0,0,999900,999900,14.3,0.9,40,2.2,,,,,,,,,360,,,,,,,
0,0,0,999900,999900,13.5,0.8,42,2.2,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,12.6,0.6,44,2.2,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,11.8,0.6,46,2.2,,,,,,,,,45,,,,,,,
0,0,0,999900,999900,10.7,1.8,54,2.1,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,10,3,62,2.2,,,,,,,,,260,,,,,,,
0,0,0,999900,999900,9.5,4.1,69,2.4,,,,,,,,,217,,,,,,,
0,0,0,999900,999900,9,4.8,75,2.6,,,,,,,,,173,,,,,,,
0,0,0,999900,999900,8.7,4.8,76,2.9,,,,,,,,,130,,,,,,,
0,0,0,999900,999900,8.5,3.8,72,3.3,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,7.8,3.7,75,3.1,,,,,,,,,110,,,,,,,
0,0,48,999900,999900,7.2,3.3,76,3.1,,,,,,,,,100,,,,,,,
669,523,158,999900,999900,10.9,4.1,63,2.9,,,,,,,,,110,,,,,,,
825,783,112,999900,999900,14.6,4.8,52,2.8,,,,,,,,,120,,,,,,,
944,853,143,999900,999900,18.3,5.6,43,2.6,,,,,,,,,130,,,,,,,
1023,852,104,999900,999900,19.4,5,39,2.8,,,,,,,,,123,,,,,,,
1059,811,158,999900,999900,20.6,4.5,35,2.9,,,,,,,,,117,,,,,,,
1049,628,100,999900,999900,21.7,3.9,31,3.1,,,,,,,,,110,,,,,,,
994,943,0,999900,999900,22.4,3.5,29,2.8,,,,,,,,,57,,,,,,,
897,318,90,999900,999900,23.2,3.2,27,2.4,,,,,,,,,3,,,,,,,
761,85,31,999900,999900,23.9,2.8,25,2.1,,,,,,,,,310,,,,,,,
591,0,0,999900,999900,20.6,3.3,32,1.9,,,,,,,,,3,,,,,,,
0,0,0,999900,999900,17.2,3.9,41,1.7,,,,,,,,,57,,,,,,,
0,0,0,999900,999900,13.9,4.4,53,1.5,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,13,4.4,56,2.2,,,,,,,,,113,,,,,,,
0,0,0,999900,999900,12,4.4,60,2.9,,,,,,,,,117,,,,,,,
0,0,0,999900,999900,11.1,4.4,63,3.6,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,10,4,66,3.6,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,8.9,3.7,70,3.6,,,,,,,,,100,,,,,,,
0,0,0,999900,999900,7.8,3.3,73,3.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,7.4,2.9,73,3.3,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,7.1,2.6,73,2.9,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,6.7,2.2,73,2.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,6.9,2.4,73,2.9,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,7,2.6,74,3.3,,,,,,,,,90,,,,,,,
0,0,56,999900,999900,7.2,2.8,74,3.6,,,,,,,,,90,,,,,,,
666,584,146,999900,999900,10.7,3,59,3.3,,,,,,,,,97,,,,,,,
822,744,171,999900,999900,14.3,3.1,47,2.9,,,,,,,,,103,,,,,,,
942,869,150,999900,999900,17.8,3.3,38,2.6,,,,,,,,,110,,,,,,,
1021,866,135,999900,999900,19.1,3.3,35,2.9,,,,,,,,,117,,,,,,,
1057,601,107,999900,999900,20.4,3.3,32,3.3,,,,,,,,,123,,,,,,,
1047,761,2,999900,999900,21.7,3.3,30,3.6,,,,,,,,,130,,,,,,,
993,288,127,999900,999900,21.7,3.1,29,3.1,,,,,,,,,70,,,,,,,
896,130,108,999900,999900,21.7,3,29,2.6,,,,,,,,,10,,,,,,,
760,18,25,999900,999900,21.7,2.8,29,2.1,,,,,,,,,310,,,,,,,
590,0,0,999900,999900,20,3.3,33,1.7,,,,,,,,,287,,,,,,,
0,0,0,999900,999900,18.4,3.9,38,1.4,,,,,,,,,263,,,,,,,
0,0,0,999900,999900,16.7,4.4,44,1,,,,,,,,,240,,,,,,,
0,0,0,999900,999900,14.7,4.4,50,1.7,,,,,,,,,190,,,,,,,
0,0,0,999900,999900,12.6,4.4,57,2.4,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,10.6,4.4,65,3.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,10.8,4,63,3.3,,,,,,,,,83,,,,,,,
0,0,0,999900,999900,10.9,3.7,61,3.4,,,,,,,,,77,,,,,,,
0,0,0,999900,999900,11.1,3.3,59,3.6,,,,,,,,,70,,,,,,,
0,0,0,999900,999900,10.7,3.1,59,3.1,,,,,,,,,67,,,,,,,
0,0,0,999900,999900,10.4,3,60,2.6,,,,,,,,,63,,,,,,,
0,0,0,999900,999900,10,2.8,61,2.1,,,,,,,,,60,,,,,,,
0,0,0,999900,999900,10.2,3.2,62,1.9,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,10.4,3.5,62,1.7,,,,,,,,,120,,,,,,,
0,0,5,999900,999900,10.6,3.9,63,1.5,,,,,,,,,150,,,,,,,
664,2,48,999900,999900,11.7,5.7,67,1.9,,,,,,,,,127,,,,,,,
820,4,86,999900,999900,12.8,7.6,71,2.2,,,,,,,,,103,,,,,,,
940,17,245,999900,999900,13.9,9.4,74,2.6,,,,,,,,,80,,,,,,,
1020,792,124,999900,999900,16.3,8.3,59,2.4,,,,,,,,,77,,,,,,,
1055,864,60,999900,999900,18.7,7.2,47,2.3,,,,,,,,,73,,,,,,,
1046,848,38,999900,999900,21.1,6.1,38,2.1,,,,,,,,,70,,,,,,,
992,603,17,999900,999900,21.1,5.7,37,1.4,,,,,,,,,47,,,,,,,
895,197,97,999900,999900,21.1,5.4,36,0.7,,,,,,,,,23,,,,,,,
759,1,25,999900,999900,21.1,5,35,0,,,,,,,,,0,,,,,,,
590,0,0,999900,999900,19.6,6.1,41,1,,,,,,,,,300,,,,,,,
0,0,0,999900,999900,18.2,7.2,49,2.1,,,,,,,,,240,,,,,,,
0,0,0,999900,999900,16.7,8.3,58,3.1,,,,,,,,,180,,,,,,,
0,0,0,999900,999900,16.1,8.5,61,2.6,,,,,,,,,173,,,,,,,
0,0,0,999900,999900,15.6,8.7,63,2,,,,,,,,,167,,,,,,,
0,0,0,999900,999900,15,8.9,67,1.5,,,,,,,,,160,,,,,,,
0,0,0,999900,999900,14.6,9.5,71,1.9,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,14.3,10,75,2.2,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,13.9,10.6,80,2.6,,,,,,,,,100,,,,,,,
0,0,0,999900,999900,12.4,10,85,2.6,,,,,,,,,93,,,,,,,
0,0,0,999900,999900,10.9,9.5,91,2.6,,,,,,,,,87,,,,,,,
0,0,0,999900,999900,9.4,8.9,97,2.6,,,,,,,,,80,,,,,,,
0,0,0,999900,999900,9.6,8.9,95,2.6,,,,,,,,,80,,,,,,,
0,0,0,999900,999900,9.8,8.9,94,2.6,,,,,,,,,80,,,,,,,
0,0,50,999900,999900,10,8.9,93,2.6,,,,,,,,,80,,,,,,,
661,266,175,999900,999900,12.8,8.5,75,2.6,,,,,,,,,83,,,,,,,
818,589,246,999900,999900,15.5,8.2,62,2.6,,,,,,,,,87,,,,,,,
938,591,173,999900,999900,18.3,7.8,50,2.6,,,,,,,,,90,,,,,,,
1018,429,181,999900,999900,19.1,8.5,50,2.6,,,,,,,,,40,,,,,,,
1054,55,244,999900,999900,19.8,9.3,51,2.6,,,,,,,,,350,,,,,,,
1045,246,202,999900,999900,20.6,10,51,2.6,,,,,,,,,300,,,,,,,
991,88,161,999900,999900,20.2,10.6,54,2.8,,,,,,,,,313,,,,,,,
894,88,117,999900,999900,19.8,11.1,57,2.9,,,,,,,,,327,,,,,,,
759,96,7,999900,999900,19.4,11.7,61,3.1,,,,,,,,,340,,,,,,,
590,0,0,999900,999900,18.3,11.5,65,2.8,,,,,,,,,283,,,,,,,
0,0,0,999900,999900,17.2,11.3,68,2.4,,,,,,,,,227,,,,,,,
0,0,0,999900,999900,16.1,11.1,72,2.1,,,,,,,,,170,,,,,,,
0,0,0,999900,999900,15.7,11.1,74,2.3,,,,,,,,,153,,,,,,,
0,0,0,999900,999900,15.4,11.1,76,2.4,,,,,,,,,137,,,,,,,
0,0,0,999900,999900,15,11.1,77,2.6,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,14.8,11.7,82,3.4,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,14.6,12.2,86,4.3,,,,,,,,,100,,,,,,,
0,0,0,999900,999900,14.4,12.8,90,5.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,14,12.8,92,4.8,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,13.7,12.8,94,4.4,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,13.3,12.8,97,4.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,13.5,12.8,96,4.3,,,,,,,,,83,,,,,,,
0,0,0,999900,999900,13.7,12.8,94,4.4,,,,,,,,,77,,,,,,,
0,0,17,999900,999900,13.9,12.8,93,4.6,,,,,,,,,70,,,,,,,
659,3,57,999900,999900,14.6,13.3,92,4.3,,,,,,,,,83,,,,,,,
815,4,85,999900,999900,15.4,13.9,91,3.9,,,,,,,,,97,,,,,,,
936,6,133,999900,999900,16.1,14.4,90,3.6,,,,,,,,,110,,,,,,,
1016,16,198,999900,999900,17,14.2,84,3.9,,,,,,,,,100,,,,,,,
1052,7,154,999900,999900,18,14.1,78,4.3,,,,,,,,,90,,,,,,,
1043,11,198,999900,999900,18.9,13.9,73,4.6,,,,,,,,,80,,,,,,,
990,40,94,999900,999900,18.5,13.7,74,4.4,,,,,,,,,83,,,,,,,
894,0,31,999900,999900,18.2,13.5,74,4.3,,,,,,,,,87,,,,,,,
759,1,12,999900,999900,17.8,13.3,75,4.1,,,,,,,,,90,,,,,,,
590,0,0,999900,999900,17.4,13.3,77,3.9,,,,,,,,,93,,,,,,,
0,0,0,999900,999900,17.1,13.3,78,3.8,,,,,,,,,97,,,,,,,
0,0,0,999900,999900,16.7,13.3,80,3.6,,,,,,,,,100,,,,,,,
0,0,0,999900,999900,17.4,12.8,74,3.6,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,18.2,12.2,68,3.6,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,18.9,11.7,63,3.6,,,,,,,,,160,,,,,,,
0,0,0,999900,999900,18.2,11.9,67,3.6,,,,,,,,,147,,,,,,,
0,0,0,999900,999900,17.4,12,71,3.6,,,,,,,,,133,,,,,,,
0,0,0,999900,999900,16.7,12.2,75,3.6,,,,,,,,,120,,,,,,,
0,0,0,999900,999900,15.9,12,78,3.6,,,,,,,,,110,,,,,,,
0,0,0,999900,999900,15.2,11.9,81,3.6,,,,,,,,,100,,,,,,,
0,0,0,999900,999900,14.4,11.7,84,3.6,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,14.4,11.9,85,4.1,,,,,,,,,90,,,,,,,
0,0,0,999900,999900,14.4,12,85,4.6,,,,,,,,,90,,,,,,,
0,0,54,999900,999900,14.4,12.2,87,5.1,,,,,,,,,90,,,,,,,
656,577,143,999900,999900,16.3,12,76,5.1,,,,,,,,,107,,,,,,,
813,111,252,999900,999900,18.1,11.9,67,5.1,,,,,,,,,123,,,,,,,
934,28,242,999900,999900,20,11.7,59,5.1,,,,,,,,,140,,,,,,,
1014,788,67,999900,999900,21.1,11.5,54,4.3,,,,,,,,,190,,,,,,,
1051,840,150,999900,999900,22.2,11.3,50,3.4,,,,,,,,,240,,,,,,,
1042,165,170,999900,999900,23.3,11.1,46,2.6,,,,,,,,,290,,,,,,,
989,26,152,999900,999900,23.9,10.4,43,2.9,,,,,,,,,260,,,,,,,
893,648,0,999900,999900,24.4,9.6,39,3.3,,,,,,,,,230,,,,,,,
758,68,44,999900,999900,25,8.9,36,3.6,,,,,,,,,200,,,,,,,
590,0,0,999900,999900,23.9,9.6,40,3.6,,,,,,,,,200,,,,,,,
0,0,0,999900,999900,22.8,10.4,45,3.6,,,,,,,,,200,,,,,,,
0,0,0,999900,999900,21.7,11.1,51,3.6,,,,,,,,,200,,,,,,,
0,0,0,999900,999900,20.8,11.1,54,3.6,,,,,,,,,187,,,,,,,
0,0,0,999900,999900,19.8,11.1,57,3.6,,,,,,,,,173,,,,,,,
0,0,0,999900,999900,18.9,11.1,61,3.6,,,,,,,,,160,,,,,,,
0,0,0,999900,999900,18.2,11.8,66,4.3,,,,,,,,,153,,,,,,,
0,0,0,999900,999900,17.4,12.6,73,5,,,,,,,,,147,,,,,,,
0,0,0,999900,999900,16.7,13.3,80,5.7,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,16.5,13.3,81,4.5,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,16.3,13.3,82,3.3,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,16.1,13.3,83,2.1,,,,,,,,,140,,,,,,,
0,0,0,999900,999900,16.1,13.5,85,3.3,,,,,,,,,183,,,,,,,
